"name","pname","version","patches","system","out","outputs","store_path","cpe","purl","urls","pname_meta","version_meta","meta_homepage","meta_unfree","meta_description","meta_license_short","meta_license_spdxid","meta_maintainers_email"
"CGI-4.59.tar.gz","CGI-4.59.tar.gz","","","aarch64-linux","/nix/store/wmrf8rxjlxpz1pxkghbh33cq90x61nhl-CGI-4.59.tar.gz","['/nix/store/wmrf8rxjlxpz1pxkghbh33cq90x61nhl-CGI-4.59.tar.gz']","/nix/store/bkvfs1czcai1zcr839z204mxdrsh6b6j-CGI-4.59.tar.gz.drv","cpe:2.3:a:CGI-4.59.tar.gz:CGI-4.59.tar.gz::*:*:*:*:*:*:*","pkg:nix/CGI-4.59.tar.gz","mirror://cpan/authors/id/L/LE/LEEJO/CGI-4.59.tar.gz","","","","","","","",""
"CGI-Fast-2.16.tar.gz","CGI-Fast-2.16.tar.gz","","","aarch64-linux","/nix/store/5v8ljb6j9lj79xxypp6h4gx86ifcd56c-CGI-Fast-2.16.tar.gz","['/nix/store/5v8ljb6j9lj79xxypp6h4gx86ifcd56c-CGI-Fast-2.16.tar.gz']","/nix/store/6gzz835zq3h5d1v6qpvdirl7s5g8a6v7-CGI-Fast-2.16.tar.gz.drv","cpe:2.3:a:CGI-Fast-2.16.tar.gz:CGI-Fast-2.16.tar.gz::*:*:*:*:*:*:*","pkg:nix/CGI-Fast-2.16.tar.gz","mirror://cpan/authors/id/L/LE/LEEJO/CGI-Fast-2.16.tar.gz","","","","","","","",""
"CMAKE_CROSSCOMPILING_EMULATOR=env-fix.patch","CMAKE_CROSSCOMPILING_EMULATOR=env-fix.patch","","","aarch64-linux","/nix/store/dy7bbfrgva3ncd9x5zrhk5fvdsdrawd3-CMAKE_CROSSCOMPILING_EMULATOR=env-fix.patch","['/nix/store/dy7bbfrgva3ncd9x5zrhk5fvdsdrawd3-CMAKE_CROSSCOMPILING_EMULATOR=env-fix.patch']","/nix/store/7qm51vi76bbfjl9r77852rc6xwf1g0xr-CMAKE_CROSSCOMPILING_EMULATOR=env-fix.patch.drv","cpe:2.3:a:CMAKE_CROSSCOMPILING_EMULATOR=env-fix.patch:CMAKE_CROSSCOMPILING_EMULATOR=env-fix.patch::*:*:*:*:*:*:*","pkg:nix/CMAKE_CROSSCOMPILING_EMULATOR%3Denv-fix.patch","https://github.com/libjpeg-turbo/libjpeg-turbo/compare/36c51dd3eb60ebde3ca77d3cfa7df3422f1aaaf1..b6ee1016abbc55116304ad396cf88aa19391e10a.patch","","","","","","","",""
"CPAN-Meta-Check-0.018.tar.gz","CPAN-Meta-Check-0.018.tar.gz","","","aarch64-linux","/nix/store/c1hd6a1pmkgs42my4ghsm6rpqm65536q-CPAN-Meta-Check-0.018.tar.gz","['/nix/store/c1hd6a1pmkgs42my4ghsm6rpqm65536q-CPAN-Meta-Check-0.018.tar.gz']","/nix/store/6j2h1b4afkpza40gdh412njih3rcxrri-CPAN-Meta-Check-0.018.tar.gz.drv","cpe:2.3:a:CPAN-Meta-Check-0.018.tar.gz:CPAN-Meta-Check-0.018.tar.gz::*:*:*:*:*:*:*","pkg:nix/CPAN-Meta-Check-0.018.tar.gz","mirror://cpan/authors/id/L/LE/LEONT/CPAN-Meta-Check-0.018.tar.gz","","","","","","","",""
"CUnit-2.1-3","CUnit","2.1-3","","aarch64-linux","/nix/store/m92m3qd3krimrs3w9fv8kng34byg6j4f-CUnit-2.1-3","['/nix/store/m92m3qd3krimrs3w9fv8kng34byg6j4f-CUnit-2.1-3']","/nix/store/zixnwbyk4ik3cqadxl0qc5hn8yw0jqa7-CUnit-2.1-3.drv","cpe:2.3:a:CUnit:CUnit:2.1-3:*:*:*:*:*:*:*","pkg:nix/CUnit@2.1-3","","CUnit","2.1-3","https://cunit.sourceforge.net/","False","A Unit Testing Framework for C","lgpl2","LGPL-2.0",""
"CUnit-2.1-3.tar.bz2","CUnit-2.1-3.tar.bz2","","","aarch64-linux","/nix/store/4zasdvbbqdw4h44302ai76v0i7wczzg6-CUnit-2.1-3.tar.bz2","['/nix/store/4zasdvbbqdw4h44302ai76v0i7wczzg6-CUnit-2.1-3.tar.bz2']","/nix/store/2gvsq5cyn0i6mdcbf5m95j91z4ymbxdi-CUnit-2.1-3.tar.bz2.drv","cpe:2.3:a:CUnit-2.1-3.tar.bz2:CUnit-2.1-3.tar.bz2::*:*:*:*:*:*:*","pkg:nix/CUnit-2.1-3.tar.bz2","mirror://sourceforge/cunit/CUnit/2.1-3/CUnit-2.1-3.tar.bz2","","","","","","","",""
"CVE-2019-13232-1.patch","CVE-2019-13232-1.patch","","","aarch64-linux","/nix/store/gql5b9d941nvdbwb4mb4k07bcn0wc78j-CVE-2019-13232-1.patch","['/nix/store/gql5b9d941nvdbwb4mb4k07bcn0wc78j-CVE-2019-13232-1.patch']","/nix/store/6r3ajblcnjkqj4nk7vm157qgn1y5ncsl-CVE-2019-13232-1.patch.drv","cpe:2.3:a:CVE-2019-13232-1.patch:CVE-2019-13232-1.patch::*:*:*:*:*:*:*","pkg:nix/CVE-2019-13232-1.patch","https://github.com/madler/unzip/commit/41beb477c5744bc396fa1162ee0c14218ec12213.patch","","","","","","","",""
"CVE-2019-13232-2.patch","CVE-2019-13232-2.patch","","","aarch64-linux","/nix/store/38wrqz2wpn530z87bvy7z3jjgap2pgp7-CVE-2019-13232-2.patch","['/nix/store/38wrqz2wpn530z87bvy7z3jjgap2pgp7-CVE-2019-13232-2.patch']","/nix/store/rfzzp4n1cs7xsdy3yds33ygg4680frwb-CVE-2019-13232-2.patch.drv","cpe:2.3:a:CVE-2019-13232-2.patch:CVE-2019-13232-2.patch::*:*:*:*:*:*:*","pkg:nix/CVE-2019-13232-2.patch","https://github.com/madler/unzip/commit/47b3ceae397d21bf822bc2ac73052a4b1daf8e1c.patch","","","","","","","",""
"CVE-2019-13232-3.patch","CVE-2019-13232-3.patch","","","aarch64-linux","/nix/store/manbj76kwc2a86siqhkd7q43hnf3ky85-CVE-2019-13232-3.patch","['/nix/store/manbj76kwc2a86siqhkd7q43hnf3ky85-CVE-2019-13232-3.patch']","/nix/store/c5sd5cf3zngdyq42lm0rw7738w63zni8-CVE-2019-13232-3.patch.drv","cpe:2.3:a:CVE-2019-13232-3.patch:CVE-2019-13232-3.patch::*:*:*:*:*:*:*","pkg:nix/CVE-2019-13232-3.patch","https://github.com/madler/unzip/commit/6d351831be705cc26d897db44f878a978f4138fc.patch","","","","","","","",""
"CVE-2021-3933.patch","CVE-2021-3933.patch","","","aarch64-linux","/nix/store/49s24p37jf9rsbb556y1azwp3y7jilq2-CVE-2021-3933.patch","['/nix/store/49s24p37jf9rsbb556y1azwp3y7jilq2-CVE-2021-3933.patch']","/nix/store/v69fcvhccpdpvkhkia4ynsdmg60lp5d2-CVE-2021-3933.patch.drv","cpe:2.3:a:CVE-2021-3933.patch:CVE-2021-3933.patch::*:*:*:*:*:*:*","pkg:nix/CVE-2021-3933.patch","https://github.com/AcademySoftwareFoundation/openexr/commit/5db6f7aee79e3e75e8c3780b18b28699614dd08e.patch","","","","","","","",""
"CVE-2021-45942.patch","CVE-2021-45942.patch","","","aarch64-linux","/nix/store/jpxf7fqignci97v7zxq5v2ssk3aqm4fh-CVE-2021-45942.patch","['/nix/store/jpxf7fqignci97v7zxq5v2ssk3aqm4fh-CVE-2021-45942.patch']","/nix/store/ail9wz0fzzvw162b5bk9h63b5ng3qxdd-CVE-2021-45942.patch.drv","cpe:2.3:a:CVE-2021-45942.patch:CVE-2021-45942.patch::*:*:*:*:*:*:*","pkg:nix/CVE-2021-45942.patch","https://github.com/AcademySoftwareFoundation/openexr/commit/11cad77da87c4fa2aab7d58dd5339e254db7937e.patch","","","","","","","",""
"CVE-2024-25081.CVE-2024-25082.patch","CVE-2024-25081.CVE-2024-25082.patch","","","aarch64-linux","/nix/store/9iy2infy29rhbsfwxf9haslpdzkmg3g4-CVE-2024-25081.CVE-2024-25082.patch","['/nix/store/9iy2infy29rhbsfwxf9haslpdzkmg3g4-CVE-2024-25081.CVE-2024-25082.patch']","/nix/store/g4i1mai28qvpn4524s0z41v200q5snyd-CVE-2024-25081.CVE-2024-25082.patch.drv","cpe:2.3:a:CVE-2024-25081.CVE-2024-25082.patch:CVE-2024-25081.CVE-2024-25082.patch::*:*:*:*:*:*:*","pkg:nix/CVE-2024-25081.CVE-2024-25082.patch","https://github.com/fontforge/fontforge/commit/216eb14b558df344b206bf82e2bdaf03a1f2f429.patch","","","","","","","",""
"CairoSVG-2.7.1.tar.gz","CairoSVG-2.7.1.tar.gz","","","aarch64-linux","/nix/store/v3j9kn008nkib4r591wvynsbsmmjsafs-CairoSVG-2.7.1.tar.gz","['/nix/store/v3j9kn008nkib4r591wvynsbsmmjsafs-CairoSVG-2.7.1.tar.gz']","/nix/store/qv3ki4nwx76rndxxajz68p209g2fb5s4-CairoSVG-2.7.1.tar.gz.drv","cpe:2.3:a:CairoSVG-2.7.1.tar.gz:CairoSVG-2.7.1.tar.gz::*:*:*:*:*:*:*","pkg:nix/CairoSVG-2.7.1.tar.gz","mirror://pypi/C/CairoSVG/CairoSVG-2.7.1.tar.gz","","","","","","","",""
"Capture-Tiny-0.48.tar.gz","Capture-Tiny-0.48.tar.gz","","","aarch64-linux","/nix/store/z3jdxfwink3jaigp5ygpa628y57gk8xf-Capture-Tiny-0.48.tar.gz","['/nix/store/z3jdxfwink3jaigp5ygpa628y57gk8xf-Capture-Tiny-0.48.tar.gz']","/nix/store/m9hchvs9vmcz0l39c44iiqv4css7jnsb-Capture-Tiny-0.48.tar.gz.drv","cpe:2.3:a:Capture-Tiny-0.48.tar.gz:Capture-Tiny-0.48.tar.gz::*:*:*:*:*:*:*","pkg:nix/Capture-Tiny-0.48.tar.gz","mirror://cpan/authors/id/D/DA/DAGOLDEN/Capture-Tiny-0.48.tar.gz","","","","","","","",""
"Class-Inspector-1.36.tar.gz","Class-Inspector-1.36.tar.gz","","","aarch64-linux","/nix/store/9ddis9ghpvlbw4sf6dhnfk14a9j15psc-Class-Inspector-1.36.tar.gz","['/nix/store/9ddis9ghpvlbw4sf6dhnfk14a9j15psc-Class-Inspector-1.36.tar.gz']","/nix/store/25n4fh8ca5g5afdykwgl42srx14ra73p-Class-Inspector-1.36.tar.gz.drv","cpe:2.3:a:Class-Inspector-1.36.tar.gz:Class-Inspector-1.36.tar.gz::*:*:*:*:*:*:*","pkg:nix/Class-Inspector-1.36.tar.gz","mirror://cpan/authors/id/P/PL/PLICEASE/Class-Inspector-1.36.tar.gz","","","","","","","",""
"Class-Method-Modifiers-2.15.tar.gz","Class-Method-Modifiers-2.15.tar.gz","","","aarch64-linux","/nix/store/k50pngc09fs9ksaa8y510a5fbana7ls2-Class-Method-Modifiers-2.15.tar.gz","['/nix/store/k50pngc09fs9ksaa8y510a5fbana7ls2-Class-Method-Modifiers-2.15.tar.gz']","/nix/store/n53wcrcdkbbmlkxwmn2mb41lh3fri626-Class-Method-Modifiers-2.15.tar.gz.drv","cpe:2.3:a:Class-Method-Modifiers-2.15.tar.gz:Class-Method-Modifiers-2.15.tar.gz::*:*:*:*:*:*:*","pkg:nix/Class-Method-Modifiers-2.15.tar.gz","mirror://cpan/authors/id/E/ET/ETHER/Class-Method-Modifiers-2.15.tar.gz","","","","","","","",""
"Clone-0.46.tar.gz","Clone-0.46.tar.gz","","","aarch64-linux","/nix/store/czfblz7jhhx1mmd75qlj1i9frcwkyjh4-Clone-0.46.tar.gz","['/nix/store/czfblz7jhhx1mmd75qlj1i9frcwkyjh4-Clone-0.46.tar.gz']","/nix/store/k5rhzx2dbl429vfbcck127wmrmx7f4q9-Clone-0.46.tar.gz.drv","cpe:2.3:a:Clone-0.46.tar.gz:Clone-0.46.tar.gz::*:*:*:*:*:*:*","pkg:nix/Clone-0.46.tar.gz","mirror://cpan/authors/id/G/GA/GARU/Clone-0.46.tar.gz","","","","","","","",""
"Cython-0.29.36.tar.gz","Cython-0.29.36.tar.gz","","","aarch64-linux","/nix/store/lhbv18s721s0w223as3iwph424db1w11-Cython-0.29.36.tar.gz","['/nix/store/lhbv18s721s0w223as3iwph424db1w11-Cython-0.29.36.tar.gz']","/nix/store/d6c6phv3r2xwjbf219w75z64g4n0wgb2-Cython-0.29.36.tar.gz.drv","cpe:2.3:a:Cython-0.29.36.tar.gz:Cython-0.29.36.tar.gz::*:*:*:*:*:*:*","pkg:nix/Cython-0.29.36.tar.gz","mirror://pypi/C/Cython/Cython-0.29.36.tar.gz","","","","","","","",""
"Cython-3.0.9.tar.gz","Cython-3.0.9.tar.gz","","","aarch64-linux","/nix/store/42fkbiwzw0pgx6zgzd16akcp7gzhks91-Cython-3.0.9.tar.gz","['/nix/store/42fkbiwzw0pgx6zgzd16akcp7gzhks91-Cython-3.0.9.tar.gz']","/nix/store/03106r9gbapzq3zvqgqkcvz86ja8fc6s-Cython-3.0.9.tar.gz.drv","cpe:2.3:a:Cython-3.0.9.tar.gz:Cython-3.0.9.tar.gz::*:*:*:*:*:*:*","pkg:nix/Cython-3.0.9.tar.gz","mirror://pypi/C/Cython/Cython-3.0.9.tar.gz","","","","","","","",""
"Devel-Cycle-1.12.tar.gz","Devel-Cycle-1.12.tar.gz","","","aarch64-linux","/nix/store/5dcdcg4rwqrkzyqi5ww2i50yip4g42g0-Devel-Cycle-1.12.tar.gz","['/nix/store/5dcdcg4rwqrkzyqi5ww2i50yip4g42g0-Devel-Cycle-1.12.tar.gz']","/nix/store/gaq7rs7622g455m7bf58q6w363anpbw6-Devel-Cycle-1.12.tar.gz.drv","cpe:2.3:a:Devel-Cycle-1.12.tar.gz:Devel-Cycle-1.12.tar.gz::*:*:*:*:*:*:*","pkg:nix/Devel-Cycle-1.12.tar.gz","mirror://cpan/authors/id/L/LD/LDS/Devel-Cycle-1.12.tar.gz","","","","","","","",""
"Digest-HMAC-1.04.tar.gz","Digest-HMAC-1.04.tar.gz","","","aarch64-linux","/nix/store/nlmcv8wi8j62zzd831a5r852dxcx01k8-Digest-HMAC-1.04.tar.gz","['/nix/store/nlmcv8wi8j62zzd831a5r852dxcx01k8-Digest-HMAC-1.04.tar.gz']","/nix/store/am2f73hb2g0n5zs0dg24l1c6w0bn1b3g-Digest-HMAC-1.04.tar.gz.drv","cpe:2.3:a:Digest-HMAC-1.04.tar.gz:Digest-HMAC-1.04.tar.gz::*:*:*:*:*:*:*","pkg:nix/Digest-HMAC-1.04.tar.gz","mirror://cpan/authors/id/A/AR/ARODLAND/Digest-HMAC-1.04.tar.gz","","","","","","","",""
"Encode-Locale-1.05.tar.gz","Encode-Locale-1.05.tar.gz","","","aarch64-linux","/nix/store/8bmm056gz61ksirlp1r8n4644k0psng3-Encode-Locale-1.05.tar.gz","['/nix/store/8bmm056gz61ksirlp1r8n4644k0psng3-Encode-Locale-1.05.tar.gz']","/nix/store/k0s2sf9s71g5nlhk7ybz2h3r8sgp3g21-Encode-Locale-1.05.tar.gz.drv","cpe:2.3:a:Encode-Locale-1.05.tar.gz:Encode-Locale-1.05.tar.gz::*:*:*:*:*:*:*","pkg:nix/Encode-Locale-1.05.tar.gz","mirror://cpan/authors/id/G/GA/GAAS/Encode-Locale-1.05.tar.gz","","","","","","","",""
"Exporter-Tiny-1.006002.tar.gz","Exporter-Tiny-1.006002.tar.gz","","","aarch64-linux","/nix/store/1b6vzygribxcbrsywwj19cfw699hsn31-Exporter-Tiny-1.006002.tar.gz","['/nix/store/1b6vzygribxcbrsywwj19cfw699hsn31-Exporter-Tiny-1.006002.tar.gz']","/nix/store/bxf77wv90py9zbrz95g64md07svpfj1q-Exporter-Tiny-1.006002.tar.gz.drv","cpe:2.3:a:Exporter-Tiny-1.006002.tar.gz:Exporter-Tiny-1.006002.tar.gz::*:*:*:*:*:*:*","pkg:nix/Exporter-Tiny-1.006002.tar.gz","mirror://cpan/authors/id/T/TO/TOBYINK/Exporter-Tiny-1.006002.tar.gz","","","","","","","",""
"ExtUtils-Config-0.008.tar.gz","ExtUtils-Config-0.008.tar.gz","","","aarch64-linux","/nix/store/jwfp9lqcvfnci65gyh6yv0cg2r232zfv-ExtUtils-Config-0.008.tar.gz","['/nix/store/jwfp9lqcvfnci65gyh6yv0cg2r232zfv-ExtUtils-Config-0.008.tar.gz']","/nix/store/5giknjjc9c7w9i1iqq4nisc6qqf81lka-ExtUtils-Config-0.008.tar.gz.drv","cpe:2.3:a:ExtUtils-Config-0.008.tar.gz:ExtUtils-Config-0.008.tar.gz::*:*:*:*:*:*:*","pkg:nix/ExtUtils-Config-0.008.tar.gz","mirror://cpan/authors/id/L/LE/LEONT/ExtUtils-Config-0.008.tar.gz","","","","","","","",""
"ExtUtils-Helpers-0.026.tar.gz","ExtUtils-Helpers-0.026.tar.gz","","","aarch64-linux","/nix/store/q8zzs2b6yy9rl3j2mcqglsjxqpmxf3jm-ExtUtils-Helpers-0.026.tar.gz","['/nix/store/q8zzs2b6yy9rl3j2mcqglsjxqpmxf3jm-ExtUtils-Helpers-0.026.tar.gz']","/nix/store/9wwv3h10hafvzsbn2m4ninfzi3356l7w-ExtUtils-Helpers-0.026.tar.gz.drv","cpe:2.3:a:ExtUtils-Helpers-0.026.tar.gz:ExtUtils-Helpers-0.026.tar.gz::*:*:*:*:*:*:*","pkg:nix/ExtUtils-Helpers-0.026.tar.gz","mirror://cpan/authors/id/L/LE/LEONT/ExtUtils-Helpers-0.026.tar.gz","","","","","","","",""
"ExtUtils-InstallPaths-0.012.tar.gz","ExtUtils-InstallPaths-0.012.tar.gz","","","aarch64-linux","/nix/store/5mh6hznysj45k5rz84fqpryyiwi9vczm-ExtUtils-InstallPaths-0.012.tar.gz","['/nix/store/5mh6hznysj45k5rz84fqpryyiwi9vczm-ExtUtils-InstallPaths-0.012.tar.gz']","/nix/store/lfb8mhh7pwmjfnjhnqrf5anxj3g705sa-ExtUtils-InstallPaths-0.012.tar.gz.drv","cpe:2.3:a:ExtUtils-InstallPaths-0.012.tar.gz:ExtUtils-InstallPaths-0.012.tar.gz::*:*:*:*:*:*:*","pkg:nix/ExtUtils-InstallPaths-0.012.tar.gz","mirror://cpan/authors/id/L/LE/LEONT/ExtUtils-InstallPaths-0.012.tar.gz","","","","","","","",""
"FCGI-0.82.tar.gz","FCGI-0.82.tar.gz","","","aarch64-linux","/nix/store/yx6lizh72c9b448c53ra2jslbyl7rblk-FCGI-0.82.tar.gz","['/nix/store/yx6lizh72c9b448c53ra2jslbyl7rblk-FCGI-0.82.tar.gz']","/nix/store/g7liprd92c5dfirqk4azmzki3p7lafkk-FCGI-0.82.tar.gz.drv","cpe:2.3:a:FCGI-0.82.tar.gz:FCGI-0.82.tar.gz::*:*:*:*:*:*:*","pkg:nix/FCGI-0.82.tar.gz","mirror://cpan/authors/id/E/ET/ETHER/FCGI-0.82.tar.gz","","","","","","","",""
"FCGI-Client-0.09.tar.gz","FCGI-Client-0.09.tar.gz","","","aarch64-linux","/nix/store/9kbs915lvm2671w273sikh162phi2pza-FCGI-Client-0.09.tar.gz","['/nix/store/9kbs915lvm2671w273sikh162phi2pza-FCGI-Client-0.09.tar.gz']","/nix/store/943vs9jz2q7j2lr9ldr3l96ym3vx81j1-FCGI-Client-0.09.tar.gz.drv","cpe:2.3:a:FCGI-Client-0.09.tar.gz:FCGI-Client-0.09.tar.gz::*:*:*:*:*:*:*","pkg:nix/FCGI-Client-0.09.tar.gz","mirror://cpan/authors/id/T/TO/TOKUHIROM/FCGI-Client-0.09.tar.gz","","","","","","","",""
"FCGI-ProcManager-0.28.tar.gz","FCGI-ProcManager-0.28.tar.gz","","","aarch64-linux","/nix/store/8rvpq5xw8hqmw0zw30qdchdpwjayh4zc-FCGI-ProcManager-0.28.tar.gz","['/nix/store/8rvpq5xw8hqmw0zw30qdchdpwjayh4zc-FCGI-ProcManager-0.28.tar.gz']","/nix/store/6lvz66qgh49mm1vydccqms9wz5v32mb1-FCGI-ProcManager-0.28.tar.gz.drv","cpe:2.3:a:FCGI-ProcManager-0.28.tar.gz:FCGI-ProcManager-0.28.tar.gz::*:*:*:*:*:*:*","pkg:nix/FCGI-ProcManager-0.28.tar.gz","mirror://cpan/authors/id/A/AR/ARODLAND/FCGI-ProcManager-0.28.tar.gz","","","","","","","",""
"Faker-24.0.0.tar.gz","Faker-24.0.0.tar.gz","","","aarch64-linux","/nix/store/34lj2pzxmkp3zhbzckdc7ab3f4f3a45z-Faker-24.0.0.tar.gz","['/nix/store/34lj2pzxmkp3zhbzckdc7ab3f4f3a45z-Faker-24.0.0.tar.gz']","/nix/store/3iiwqxb2qc7xxhl3xp3n665bjdd2m94l-Faker-24.0.0.tar.gz.drv","cpe:2.3:a:Faker-24.0.0.tar.gz:Faker-24.0.0.tar.gz::*:*:*:*:*:*:*","pkg:nix/Faker-24.0.0.tar.gz","mirror://pypi/F/Faker/Faker-24.0.0.tar.gz","","","","","","","",""
"File-Listing-6.16.tar.gz","File-Listing-6.16.tar.gz","","","aarch64-linux","/nix/store/3b4h7s9hsfaxd1pnmbi1fhyfwmixi6kw-File-Listing-6.16.tar.gz","['/nix/store/3b4h7s9hsfaxd1pnmbi1fhyfwmixi6kw-File-Listing-6.16.tar.gz']","/nix/store/kif758lqy6ap2zdm560bf504afdljg00-File-Listing-6.16.tar.gz.drv","cpe:2.3:a:File-Listing-6.16.tar.gz:File-Listing-6.16.tar.gz::*:*:*:*:*:*:*","pkg:nix/File-Listing-6.16.tar.gz","mirror://cpan/authors/id/P/PL/PLICEASE/File-Listing-6.16.tar.gz","","","","","","","",""
"File-ShareDir-1.118.tar.gz","File-ShareDir-1.118.tar.gz","","","aarch64-linux","/nix/store/dbrympqgvc8lyjs3572apxxngdh6jy4j-File-ShareDir-1.118.tar.gz","['/nix/store/dbrympqgvc8lyjs3572apxxngdh6jy4j-File-ShareDir-1.118.tar.gz']","/nix/store/y5g1m7gkdfbaj79biklxp7wc6kjnicc1-File-ShareDir-1.118.tar.gz.drv","cpe:2.3:a:File-ShareDir-1.118.tar.gz:File-ShareDir-1.118.tar.gz::*:*:*:*:*:*:*","pkg:nix/File-ShareDir-1.118.tar.gz","mirror://cpan/authors/id/R/RE/REHSACK/File-ShareDir-1.118.tar.gz","","","","","","","",""
"File-ShareDir-Install-0.14.tar.gz","File-ShareDir-Install-0.14.tar.gz","","","aarch64-linux","/nix/store/2dl07zryc44adga9d65r27dz2297xls2-File-ShareDir-Install-0.14.tar.gz","['/nix/store/2dl07zryc44adga9d65r27dz2297xls2-File-ShareDir-Install-0.14.tar.gz']","/nix/store/c98fvz0l2ff3p2hqy971pfgmxiikz1s3-File-ShareDir-Install-0.14.tar.gz.drv","cpe:2.3:a:File-ShareDir-Install-0.14.tar.gz:File-ShareDir-Install-0.14.tar.gz::*:*:*:*:*:*:*","pkg:nix/File-ShareDir-Install-0.14.tar.gz","mirror://cpan/authors/id/E/ET/ETHER/File-ShareDir-Install-0.14.tar.gz","","","","","","","",""
"Font-TTF-1.06.tar.gz","Font-TTF-1.06.tar.gz","","","aarch64-linux","/nix/store/2fqaj11hwhmcdz7bv74yzlnc775ajph5-Font-TTF-1.06.tar.gz","['/nix/store/2fqaj11hwhmcdz7bv74yzlnc775ajph5-Font-TTF-1.06.tar.gz']","/nix/store/14bd7wah09xybprih1z1bj2wjaq8mzsn-Font-TTF-1.06.tar.gz.drv","cpe:2.3:a:Font-TTF-1.06.tar.gz:Font-TTF-1.06.tar.gz::*:*:*:*:*:*:*","pkg:nix/Font-TTF-1.06.tar.gz","mirror://cpan/authors/id/B/BH/BHALLISSY/Font-TTF-1.06.tar.gz","","","","","","","",""
"GLib-against-PCRE2-10.43.patch","GLib-against-PCRE2-10.43.patch","","","aarch64-linux","/nix/store/30ib0fkl9riv3lya3jvlfcfyw04yf2a8-GLib-against-PCRE2-10.43.patch","['/nix/store/30ib0fkl9riv3lya3jvlfcfyw04yf2a8-GLib-against-PCRE2-10.43.patch']","/nix/store/3iin3943ak4wqahwck6nq5d82ansvs5p-GLib-against-PCRE2-10.43.patch.drv","cpe:2.3:a:GLib-against-PCRE2-10.43.patch:GLib-against-PCRE2-10.43.patch::*:*:*:*:*:*:*","pkg:nix/GLib-against-PCRE2-10.43.patch","https://gitlab.gnome.org/GNOME/glib/-/commit/cce3ae98a2c1966719daabff5a4ec6cf94a846f6.patch","","","","","","","",""
"HTML-Parser-3.81.tar.gz","HTML-Parser-3.81.tar.gz","","","aarch64-linux","/nix/store/sw1m69x1zvwjbwfhs4ygg2nyp3i0s25r-HTML-Parser-3.81.tar.gz","['/nix/store/sw1m69x1zvwjbwfhs4ygg2nyp3i0s25r-HTML-Parser-3.81.tar.gz']","/nix/store/xssvsj3qdd6py9g2vr9l0l45wiy0viix-HTML-Parser-3.81.tar.gz.drv","cpe:2.3:a:HTML-Parser-3.81.tar.gz:HTML-Parser-3.81.tar.gz::*:*:*:*:*:*:*","pkg:nix/HTML-Parser-3.81.tar.gz","mirror://cpan/authors/id/O/OA/OALDERS/HTML-Parser-3.81.tar.gz","","","","","","","",""
"HTML-TagCloud-0.38.tar.gz","HTML-TagCloud-0.38.tar.gz","","","aarch64-linux","/nix/store/lm8yhkca3aq2fx4009a1scx3aagh2kaq-HTML-TagCloud-0.38.tar.gz","['/nix/store/lm8yhkca3aq2fx4009a1scx3aagh2kaq-HTML-TagCloud-0.38.tar.gz']","/nix/store/2xzlyn08ha3cp1qfw9lwkazwyj7h7bqb-HTML-TagCloud-0.38.tar.gz.drv","cpe:2.3:a:HTML-TagCloud-0.38.tar.gz:HTML-TagCloud-0.38.tar.gz::*:*:*:*:*:*:*","pkg:nix/HTML-TagCloud-0.38.tar.gz","mirror://cpan/authors/id/R/RO/ROBERTSD/HTML-TagCloud-0.38.tar.gz","","","","","","","",""
"HTML-Tagset-3.20.tar.gz","HTML-Tagset-3.20.tar.gz","","","aarch64-linux","/nix/store/gcn2flkan61yl99hzh7ds4jf25jdxdlh-HTML-Tagset-3.20.tar.gz","['/nix/store/gcn2flkan61yl99hzh7ds4jf25jdxdlh-HTML-Tagset-3.20.tar.gz']","/nix/store/7k7p8x6038y1ha338p7vbrxckj1msjab-HTML-Tagset-3.20.tar.gz.drv","cpe:2.3:a:HTML-Tagset-3.20.tar.gz:HTML-Tagset-3.20.tar.gz::*:*:*:*:*:*:*","pkg:nix/HTML-Tagset-3.20.tar.gz","mirror://cpan/authors/id/P/PE/PETDANCE/HTML-Tagset-3.20.tar.gz","","","","","","","",""
"HTTP-CookieJar-0.014.tar.gz","HTTP-CookieJar-0.014.tar.gz","","","aarch64-linux","/nix/store/6ikhgvdha22l3002njag5limi4r9sbbb-HTTP-CookieJar-0.014.tar.gz","['/nix/store/6ikhgvdha22l3002njag5limi4r9sbbb-HTTP-CookieJar-0.014.tar.gz']","/nix/store/fjrvqgka84s5vj6hv3lpy4f78slf13dn-HTTP-CookieJar-0.014.tar.gz.drv","cpe:2.3:a:HTTP-CookieJar-0.014.tar.gz:HTTP-CookieJar-0.014.tar.gz::*:*:*:*:*:*:*","pkg:nix/HTTP-CookieJar-0.014.tar.gz","mirror://cpan/authors/id/D/DA/DAGOLDEN/HTTP-CookieJar-0.014.tar.gz","","","","","","","",""
