"name","pname","version","patches","system","out","outputs","store_path","cpe","purl","urls","pname_meta","version_meta","meta_homepage","meta_unfree","meta_description","meta_license_short","meta_license_spdxid","meta_maintainers_email"
"libkrb5-1.21.2","libkrb5","1.21.2","","aarch64-linux","/nix/store/vaz0prypndg3y6zxmdcpabinwg9dmmq9-libkrb5-1.21.2","['/nix/store/vaz0prypndg3y6zxmdcpabinwg9dmmq9-libkrb5-1.21.2', '/nix/store/wv53cv3ha3d3sb4z87v6n21hsxwdr2j9-libkrb5-1.21.2-dev']","/nix/store/nhas8difcnf846zr9bxhsz1bldcjhw0x-libkrb5-1.21.2.drv","cpe:2.3:a:libkrb5:libkrb5:1.21.2:*:*:*:*:*:*:*","pkg:nix/libkrb5@1.21.2","","libkrb5","1.21.2","http://web.mit.edu/kerberos/","False","MIT Kerberos 5","mit","MIT",""
"libmicrohttpd-0.9.77","libmicrohttpd","0.9.77","","aarch64-linux","/nix/store/8znrckb8af77hy16iaj4baf9b7cw9sjs-libmicrohttpd-0.9.77","['/nix/store/8znrckb8af77hy16iaj4baf9b7cw9sjs-libmicrohttpd-0.9.77']","/nix/store/p7rlhaivk17d3lqsjf3pi76vp4gi582a-libmicrohttpd-0.9.77.drv","cpe:2.3:a:gnu:libmicrohttpd:0.9.77:*:*:*:*:*:*:*","pkg:nix/libmicrohttpd@0.9.77","","libmicrohttpd","0.9.77","https://www.gnu.org/software/libmicrohttpd/","False","Embeddable HTTP server library","lgpl2Plus","LGPL-2.0-or-later","edolstra+nixpkgs@gmail.com;rahul@gopinath.org;fpletz@fnordicwalking.de"
"libmnl-1.0.5","libmnl","1.0.5","","aarch64-linux","/nix/store/q5fakzwsmqg74grk7na6805lf1y5y50i-libmnl-1.0.5","['/nix/store/q5fakzwsmqg74grk7na6805lf1y5y50i-libmnl-1.0.5']","/nix/store/hs1ga7zr94d80ipgga3k8nqj87kpj0j2-libmnl-1.0.5.drv","cpe:2.3:a:netfilter:libmnl:1.0.5:*:*:*:*:*:*:*","pkg:nix/libmnl@1.0.5","","libmnl","1.0.5","https://netfilter.org/projects/libmnl/index.html","False","Minimalistic user-space library oriented to Netlink developers","lgpl21Plus","LGPL-2.1-or-later",""
"libnetfilter_conntrack-1.0.9","libnetfilter_conntrack","1.0.9","/nix/store/5bwdc6hgighl5b5g4d9fybfv3kx8854l-?id=21ee35dde73aec5eba35290587d479218c6dd824","aarch64-linux","/nix/store/2xyj3ppd2pi79dcq3rmc6aksz3d7v85a-libnetfilter_conntrack-1.0.9","['/nix/store/2xyj3ppd2pi79dcq3rmc6aksz3d7v85a-libnetfilter_conntrack-1.0.9']","/nix/store/lc2jdlmf470vcnnrkv1bxh5ax0s28842-libnetfilter_conntrack-1.0.9.drv","cpe:2.3:a:netfilter:libnetfilter_conntrack:1.0.9:*:*:*:*:*:*:*","pkg:nix/libnetfilter_conntrack@1.0.9","","libnetfilter_conntrack","1.0.9","https://netfilter.org/projects/libnetfilter_conntrack/","False","Userspace library providing an API to the in-kernel connection tracking state table","gpl2Plus","GPL-2.0-or-later",""
"libnfnetlink-1.0.2","libnfnetlink","1.0.2","","aarch64-linux","/nix/store/2c63fg66bss7fmdm3x19mjxvvydcshjs-libnfnetlink-1.0.2","['/nix/store/2c63fg66bss7fmdm3x19mjxvvydcshjs-libnfnetlink-1.0.2']","/nix/store/3gdf38q9jam72k7b82k0mwd3f4ywa131-libnfnetlink-1.0.2.drv","cpe:2.3:a:netfilter:libnfnetlink:1.0.2:*:*:*:*:*:*:*","pkg:nix/libnfnetlink@1.0.2","","libnfnetlink","1.0.2","https://www.netfilter.org/projects/libnfnetlink/index.html","False","Low-level library for netfilter related kernel/userspace communication","gpl2","GPL-2.0",""
"libnftnl-1.2.6","libnftnl","1.2.6","","aarch64-linux","/nix/store/nfjjwrf9ppwn0jci8xlmwqal7c2spr67-libnftnl-1.2.6","['/nix/store/nfjjwrf9ppwn0jci8xlmwqal7c2spr67-libnftnl-1.2.6']","/nix/store/5s9i80nzri6qk5wxyzqr4mmijsb7by3l-libnftnl-1.2.6.drv","cpe:2.3:a:netfilter:libnftnl:1.2.6:*:*:*:*:*:*:*","pkg:nix/libnftnl@1.2.6","","libnftnl","1.2.6","https://netfilter.org/projects/libnftnl/","False","A userspace library providing a low-level netlink API to the in-kernel nf_tables subsystem","gpl2Plus","GPL-2.0-or-later","fpletz@fnordicwalking.de;nix@ajs124.de"
"libnl-3.8.0","libnl","3.8.0","","aarch64-linux","/nix/store/dx6blksb51pf504kjpaw1zx47ngwdgmz-libnl-3.8.0","['/nix/store/dx6blksb51pf504kjpaw1zx47ngwdgmz-libnl-3.8.0']","/nix/store/79g13zpda07xvcla89lmv61i0wv190cx-libnl-3.8.0.drv","cpe:2.3:a:libnl_project:libnl:3.8.0:*:*:*:*:*:*:*","pkg:nix/libnl@3.8.0","","libnl","3.8.0","http://www.infradead.org/~tgr/libnl/","False","Linux Netlink interface library suite","lgpl21","LGPL-2.1","fpletz@fnordicwalking.de"
"libossp-uuid-1.6.2","libossp-uuid","1.6.2","/nix/store/12lyvlxz6vhw9pk43iacgclbj99fbnmh-shtool.patch","aarch64-linux","/nix/store/an1y6hzp3ryj1m4v1f8dd36z6xb0x6x4-libossp-uuid-1.6.2","['/nix/store/an1y6hzp3ryj1m4v1f8dd36z6xb0x6x4-libossp-uuid-1.6.2']","/nix/store/x0w0liifq1m8j8db39j269pvm5pm3cwv-libossp-uuid-1.6.2.drv","cpe:2.3:a:libossp-uuid:libossp-uuid:1.6.2:*:*:*:*:*:*:*","pkg:nix/libossp-uuid@1.6.2","","libossp-uuid","1.6.2","http://www.ossp.org/pkg/lib/uuid/","False","OSSP uuid ISO-C and C++ shared library","bsd2","BSD-2-Clause",""
"libpcap-1.10.4","libpcap","1.10.4","","aarch64-linux","/nix/store/m0vzza4svly2spn4hni6jl9hv5z175wg-libpcap-1.10.4","['/nix/store/m0vzza4svly2spn4hni6jl9hv5z175wg-libpcap-1.10.4']","/nix/store/23whgsk6b9r0bn4napra0sx9fi41d7cl-libpcap-1.10.4.drv","cpe:2.3:a:libpcap:libpcap:1.10.4:*:*:*:*:*:*:*","pkg:nix/libpcap@1.10.4","","libpcap","1.10.4","https://www.tcpdump.org","False","Packet Capture Library","bsd3","BSD-3-Clause","fpletz@fnordicwalking.de"
"libpng-apng-1.6.43","libpng-apng","1.6.43","","aarch64-linux","/nix/store/v7l8915x5j8imr6wcd9d8z3dhqwbqpcv-libpng-apng-1.6.43","['/nix/store/v7l8915x5j8imr6wcd9d8z3dhqwbqpcv-libpng-apng-1.6.43']","/nix/store/5l4rqv09152i5rsjiw04623b9hqz5wrm-libpng-apng-1.6.43.drv","cpe:2.3:a:libpng-apng:libpng-apng:1.6.43:*:*:*:*:*:*:*","pkg:nix/libpng-apng@1.6.43","","libpng-apng","1.6.43","http://www.libpng.org/pub/png/libpng.html","False","The official reference implementation for the PNG file format with animation patch","libpng2","libpng-2.0","v@cunat.cz"
"libpsl-0.21.5","libpsl","0.21.5","","aarch64-linux","/nix/store/0vmif2nanhgi07807i8bjymqj664xcwd-libpsl-0.21.5","['/nix/store/0vmif2nanhgi07807i8bjymqj664xcwd-libpsl-0.21.5']","/nix/store/2d9spd4ypyyw11i49ry8991iznhprfnv-libpsl-0.21.5.drv","cpe:2.3:a:libpsl:libpsl:0.21.5:*:*:*:*:*:*:*","pkg:nix/libpsl@0.21.5","","libpsl","0.21.5","https://rockdaboot.github.io/libpsl/","False","C library for the Publix Suffix List","mit","MIT","c0bw3b@gmail.com"
"libpwquality-1.4.5","libpwquality","1.4.5","/nix/store/3z647gd452g1ac9rpcsfzy8psavhgggi-python-binding-prefix.patch","aarch64-linux","/nix/store/7asrwspv1y2xfls23p5dr7hfawffg44v-libpwquality-1.4.5","['/nix/store/sw1bj1hq63j0g99w8l1ixcrra5k44bwn-libpwquality-1.4.5-lib']","/nix/store/73p6s6889qhswyl3kiiclin8xx0m8yfh-libpwquality-1.4.5.drv","cpe:2.3:a:libpwquality_project:libpwquality:1.4.5:*:*:*:*:*:*:*","pkg:nix/libpwquality@1.4.5","","libpwquality","1.4.5","https://github.com/libpwquality/libpwquality","False","Password quality checking and random password generation library","bsd3;gpl2Plus","BSD-3-Clause;GPL-2.0-or-later","hello+nixpkgs@j-k.io"
"librttopo-1.1.0","librttopo","1.1.0","","aarch64-linux","/nix/store/d5r2yjjhdxjvml3cm0yw8m493dy20sw1-librttopo-1.1.0","['/nix/store/d5r2yjjhdxjvml3cm0yw8m493dy20sw1-librttopo-1.1.0']","/nix/store/3mf4402v3yasbslzyq0xqcdkklyngqic-librttopo-1.1.0.drv","cpe:2.3:a:librttopo:librttopo:1.1.0:*:*:*:*:*:*:*","pkg:nix/librttopo@1.1.0","","librttopo","1.1.0","https://git.osgeo.org/gitea/rttopo/librttopo","False","RT Topology Library","gpl2Plus","GPL-2.0-or-later","rschuetz17@gmail.com"
"libseccomp-2.5.5","libseccomp","2.5.5","","aarch64-linux","/nix/store/4agrq02fnay0k2mlpfa0l4m0qskhjsr9-libseccomp-2.5.5","['/nix/store/g7nvv02fbmg8inch4g6kqsiamzy4knpb-libseccomp-2.5.5-lib']","/nix/store/k736nf2wbn2gx4wpr5z8ampn00vzg9ja-libseccomp-2.5.5.drv","cpe:2.3:a:libseccomp_project:libseccomp:2.5.5:*:*:*:*:*:*:*","pkg:nix/libseccomp@2.5.5","","libseccomp","2.5.5","https://github.com/seccomp/libseccomp","False","High level library for the Linux Kernel seccomp filter","lgpl21Only","LGPL-2.1-only","aseipp@pobox.com"
"libsodium-1.0.19","libsodium","1.0.19","/nix/store/mkmrvqyiqyyiyp441pnsf6ynfp69l8rk-drop-Ofast.patch","aarch64-linux","/nix/store/r4pma7j4fns2gm8ysz8rhwq23c4awwcg-libsodium-1.0.19","['/nix/store/r4pma7j4fns2gm8ysz8rhwq23c4awwcg-libsodium-1.0.19']","/nix/store/wzk2fi0d1kn6cxwsha0si2akyhwxjb4j-libsodium-1.0.19.drv","cpe:2.3:a:libsodium:libsodium:1.0.19:*:*:*:*:*:*:*","pkg:nix/libsodium@1.0.19","","libsodium","1.0.19","https://doc.libsodium.org/","False","A modern and easy-to-use crypto library","isc","ISC","7c6f434c@mail.ru"
"libspatialite-5.1.0","libspatialite","5.1.0","","aarch64-linux","/nix/store/c6bzvaz1cjh8h5yqnl5nz8fxyjdyahd3-libspatialite-5.1.0","['/nix/store/c6bzvaz1cjh8h5yqnl5nz8fxyjdyahd3-libspatialite-5.1.0']","/nix/store/p7d639b83spm5d81mj3s959d31jgvky4-libspatialite-5.1.0.drv","cpe:2.3:a:libspatialite:libspatialite:5.1.0:*:*:*:*:*:*:*","pkg:nix/libspatialite@5.1.0","","libspatialite","5.1.0","https://www.gaia-gis.it/fossil/libspatialite","False","Extensible spatial index library in C++","gpl2Plus;lgpl21Plus;mpl11","GPL-2.0-or-later;LGPL-2.1-or-later;MPL-1.1","nixpkgs@raphael.dasgupta.ch;ivan.mincik@gmail.com;mail@nh2.me;nikolasovaskainen@gmail.com;sikmir@disroot.org;rschuetz17@gmail.com"
"libssh2-1.11.0","libssh2","1.11.0","/nix/store/mf8knl8ljf0ia6c7fxy1mlqk2gbpca8y-CVE-2023-48795.patch","aarch64-linux","/nix/store/hm27y1hbsa2k3xqmas2ax6gc9b2m0cmv-libssh2-1.11.0","['/nix/store/hm27y1hbsa2k3xqmas2ax6gc9b2m0cmv-libssh2-1.11.0']","/nix/store/p9dyc31gpx6bmrn16xi0dvl0ailiamzk-libssh2-1.11.0.drv","cpe:2.3:a:libssh2:libssh2:1.11.0:*:*:*:*:*:*:*","pkg:nix/libssh2@1.11.0","","libssh2","1.11.0","https://www.libssh2.org","False","A client-side C library implementing the SSH2 protocol","bsd3;libssh2","BSD-3-Clause","sandro.jaeckel@gmail.com"
"libtasn1-4.19.0","libtasn1","4.19.0","","aarch64-linux","/nix/store/6gn4wjslpiivpvj0jqhi8jsmangl3rr2-libtasn1-4.19.0","['/nix/store/6gn4wjslpiivpvj0jqhi8jsmangl3rr2-libtasn1-4.19.0']","/nix/store/4l321gs42x6qsik7l8vgiljqz09f8z05-libtasn1-4.19.0.drv","cpe:2.3:a:libtasn1:libtasn1:4.19.0:*:*:*:*:*:*:*","pkg:nix/libtasn1@4.19.0","","libtasn1","4.19.0","https://www.gnu.org/software/libtasn1/","False","An ASN.1 library","lgpl2Plus","LGPL-2.0-or-later",""
"libtiff-4.6.0","libtiff","4.6.0","/nix/store/7b42hmisrs0nvdcbsnp21viri88va1z4-headers.patch /nix/store/46bcl7ffs6pfwnlzv2bkfp75dpjr3q3f-rename-version.patch","aarch64-linux","/nix/store/j1a7qa97g002zd2y1hffak8qva4srazh-libtiff-4.6.0","['/nix/store/j1a7qa97g002zd2y1hffak8qva4srazh-libtiff-4.6.0']","/nix/store/k9l08agvn26l5f8gaqzk6kr78ggki3va-libtiff-4.6.0.drv","cpe:2.3:a:libtiff:libtiff:4.6.0:*:*:*:*:*:*:*","pkg:nix/libtiff@4.6.0","","libtiff","4.6.0","https://libtiff.gitlab.io/libtiff","False","Library and utilities for working with the TIFF image file format","libtiff","libtiff",""
"libunistring-1.1","libunistring","1.1","","aarch64-linux","/nix/store/3jdf9aw58nkncyw3d3x36pb37p39k4ia-libunistring-1.1","['/nix/store/3jdf9aw58nkncyw3d3x36pb37p39k4ia-libunistring-1.1']","/nix/store/3jgvdc18bhp43kym0rgd88p8507z4kz7-libunistring-1.1.drv","cpe:2.3:a:gnu:libunistring:1.1:*:*:*:*:*:*:*","pkg:nix/libunistring@1.1","","libunistring","1.1","https://www.gnu.org/software/libunistring/","False","Unicode string library","lgpl3Plus","LGPL-3.0-or-later",""
"libwebp-1.3.2","libwebp","1.3.2","","aarch64-linux","/nix/store/yd45bjn9q7hwkah7w04qk8gpfv15n3dg-libwebp-1.3.2","['/nix/store/yd45bjn9q7hwkah7w04qk8gpfv15n3dg-libwebp-1.3.2']","/nix/store/7b5y68vv0hhmxn1bpg1gd6zr54zhh2h1-libwebp-1.3.2.drv","cpe:2.3:a:webmproject:libwebp:1.3.2:*:*:*:*:*:*:*","pkg:nix/libwebp@1.3.2","","libwebp","1.3.2","https://developers.google.com/speed/webp/","False","Tools and library for the WebP image format","bsd3","BSD-3-Clause","nix@ajs124.de"
"libxcrypt-4.4.36","libxcrypt","4.4.36","","aarch64-linux","/nix/store/cpjpir98xak94i2ql2284hjpn5nc9nci-libxcrypt-4.4.36","['/nix/store/cpjpir98xak94i2ql2284hjpn5nc9nci-libxcrypt-4.4.36']","/nix/store/hv69wilfz4fn9hw5lr5li0kg4lv9psp2-libxcrypt-4.4.36.drv","cpe:2.3:a:elektrobit:libxcrypt:4.4.36:*:*:*:*:*:*:*","pkg:nix/libxcrypt@4.4.36","","libxcrypt","4.4.36","https://github.com/besser82/libxcrypt/","False","Extended crypt library for descrypt, md5crypt, bcrypt, and others","lgpl21Plus","LGPL-2.1-or-later","dottedmag@dottedmag.net;hexa@darmstadt.ccc.de"
"libxml2-2.12.6","libxml2","2.12.6","","aarch64-linux","/nix/store/bvjhqzpwbzmfi350nir8gf7h45igvp5z-libxml2-2.12.6","['/nix/store/bvjhqzpwbzmfi350nir8gf7h45igvp5z-libxml2-2.12.6', '/nix/store/lcikx1bx10v5iy8nf1am11s6q3lgig65-libxml2-2.12.6-dev', '/nix/store/y9fxwzlk4fnyd6rr8w7qk3hhpv8y4fks-libxml2-2.12.6-bin']","/nix/store/0q1qvz4an8wsbfwnlcwqzhb599ixlp1x-libxml2-2.12.6.drv","cpe:2.3:a:xmlsoft:libxml2:2.12.6:*:*:*:*:*:*:*","pkg:nix/libxml2@2.12.6","","libxml2","2.12.6","https://gitlab.gnome.org/GNOME/libxml2","False","XML parsing library for C","mit","MIT","edolstra+nixpkgs@gmail.com;jtojnar@gmail.com"
"linux-pam-1.6.0","linux-pam","1.6.0","/nix/store/05xa64r8d25jxypns4z5p0lir16azi12-suid-wrapper-path.patch /nix/store/7xnsgwi9pzfyr92d5ic8hvb28yms575b-pam_namespace-stdint.h.patch","aarch64-linux","/nix/store/4rdpzzfssknp4k4cn59wc7xcdiyv9j53-linux-pam-1.6.0","['/nix/store/4rdpzzfssknp4k4cn59wc7xcdiyv9j53-linux-pam-1.6.0']","/nix/store/3zv3g3ib1bk5fyz3az2zx147vzcxxm55-linux-pam-1.6.0.drv","cpe:2.3:a:linux-pam:linux-pam:1.6.0:*:*:*:*:*:*:*","pkg:nix/linux-pam@1.6.0","","linux-pam","1.6.0","http://www.linux-pam.org/","False","Pluggable Authentication Modules, a flexible mechanism for authenticating user","bsd3","BSD-3-Clause",""
"lvm2-2.03.23","lvm2","2.03.23","/nix/store/fhxwxayspbh8wsnnawigxqmkz4r9cjl9-fix-blkdeactivate.patch /nix/store/s6w1agmgysghcfmfr80wn78cgrimkwib-fix-stdio-usage.patch /nix/store/ciyvl9z6i03drsi4hf7aya9wag0gj5fg-fix-static.patch","aarch64-linux","/nix/store/5imy12mikwx1jg0qcwrcds4qs1dhi4pl-lvm2-2.03.23","['/nix/store/h1lllcivpzrqmh2n5lbmjk17f6gvf34s-lvm2-2.03.23-lib']","/nix/store/7y3y1ywlrrmvwyxiz6bmr35xpnrl32q2-lvm2-2.03.23.drv","cpe:2.3:a:lvm2:lvm2:2.03.23:*:*:*:*:*:*:*","pkg:nix/lvm2@2.03.23","","lvm2","2.03.23","http://sourceware.org/lvm2/","False","Tools to support Logical Volume Management (LVM) on Linux","gpl2;bsd2;lgpl21","GPL-2.0;BSD-2-Clause;LGPL-2.1","7c6f434c@mail.ru;nix@ajs124.de;janne@hess.ooo"
"lz4-1.9.4","lz4","1.9.4","/nix/store/ikhp49vyvnxhkkip5ikjmqj1bddqfgz4-build-shared-no.patch","aarch64-linux","/nix/store/wcwqdhl9jpwgj1fdr0pw9dbaf5m43f17-lz4-1.9.4","['/nix/store/4n4nicxcrl1kxsg48kqvmachblkidkal-lz4-1.9.4-bin', '/nix/store/5r003hs46cpvqjapxf2nrdf1vd70f14a-lz4-1.9.4-dev', '/nix/store/wcwqdhl9jpwgj1fdr0pw9dbaf5m43f17-lz4-1.9.4']","/nix/store/s5ncv76npkbv9l1k2dhrs79v0a77pg2n-lz4-1.9.4.drv","cpe:2.3:a:lz4:lz4:1.9.4:*:*:*:*:*:*:*","pkg:nix/lz4@1.9.4","","lz4","1.9.4","https://lz4.github.io/lz4/","False","Extremely fast compression algorithm","bsd2;gpl2Plus","BSD-2-Clause;GPL-2.0-or-later",""
"mailcap-2.1.53","mailcap","2.1.53","","aarch64-linux","/nix/store/01lnzdcy1n8fd9v3r2fgs3f5j3hhagj8-mailcap-2.1.53","['/nix/store/01lnzdcy1n8fd9v3r2fgs3f5j3hhagj8-mailcap-2.1.53']","/nix/store/ab9pcj6qc3alqjh1rym2ss6dbprnxrfi-mailcap-2.1.53.drv","cpe:2.3:a:mailcap:mailcap:2.1.53:*:*:*:*:*:*:*","pkg:nix/mailcap@2.1.53","","mailcap","2.1.53","https://pagure.io/mailcap","False","Helper application and MIME type associations for file types","mit","MIT","c0bw3b@gmail.com"
"mariadb-connector-c-3.3.5","mariadb-connector-c","3.3.5","","aarch64-linux","/nix/store/ca63mqdq7sczmmrgpxh9nwpzgsyaa63h-mariadb-connector-c-3.3.5","['/nix/store/ca63mqdq7sczmmrgpxh9nwpzgsyaa63h-mariadb-connector-c-3.3.5']","/nix/store/ajxr34rz66gxaq7k32bkk2jl06p0k335-mariadb-connector-c-3.3.5.drv","cpe:2.3:a:mariadb-connector-c:mariadb-connector-c:3.3.5:*:*:*:*:*:*:*","pkg:nix/mariadb-connector-c@3.3.5","","mariadb-connector-c","3.3.5","","False","Client library that can be used to connect to MySQL or MariaDB","lgpl21Plus","LGPL-2.1-or-later","mail@glob.in"
"mecab-0.996","mecab","0.996","","aarch64-linux","/nix/store/bxvhh6r783whc8av8fzxqzqd5xcv6zga-mecab-0.996","['/nix/store/bxvhh6r783whc8av8fzxqzqd5xcv6zga-mecab-0.996']","/nix/store/prsnjy5x3mzdsqiwmyg6brzp6z710a58-mecab-0.996.drv","cpe:2.3:a:mecab:mecab:0.996:*:*:*:*:*:*:*","pkg:nix/mecab@0.996","","mecab","0.996","http://taku910.github.io/mecab/","False","Japanese morphological analysis system","bsd3","BSD-3-Clause","auntieNeo@gmail.com"
"mecab-ipadic-2.7.0-20070801","mecab-ipadic","2.7.0-20070801","","aarch64-linux","/nix/store/6jr4jzarapyabnhn9ikxbpjr15ps7jb5-mecab-ipadic-2.7.0-20070801","['/nix/store/6jr4jzarapyabnhn9ikxbpjr15ps7jb5-mecab-ipadic-2.7.0-20070801']","/nix/store/b3rhkaq5avbdkz2sasnmrzlsr5j2hb3y-mecab-ipadic-2.7.0-20070801.drv","cpe:2.3:a:mecab-ipadic:mecab-ipadic:2.7.0-20070801:*:*:*:*:*:*:*","pkg:nix/mecab-ipadic@2.7.0-20070801","","","","","","","","",""
"minizip-1.3.1","minizip","1.3.1","","aarch64-linux","/nix/store/ak49z972pq26j131v0nmvvy272apqc14-minizip-1.3.1","['/nix/store/ak49z972pq26j131v0nmvvy272apqc14-minizip-1.3.1']","/nix/store/rmh63gj7qhswj3y84bc2afqb2nybgqvl-minizip-1.3.1.drv","cpe:2.3:a:minizip_project:minizip:1.3.1:*:*:*:*:*:*:*","pkg:nix/minizip@1.3.1","","minizip","1.3.1","https://zlib.net","False","Compression library implementing the deflate compression method found in gzip and PKZIP","zlib","Zlib",""
"mpdecimal-4.0.0","mpdecimal","4.0.0","","aarch64-linux","/nix/store/f0p0429q4dx3ll0nah0kc67gw1pm286y-mpdecimal-4.0.0","['/nix/store/f0p0429q4dx3ll0nah0kc67gw1pm286y-mpdecimal-4.0.0']","/nix/store/cns4xdaphyggndpm2gidvfnrk7479sk5-mpdecimal-4.0.0.drv","cpe:2.3:a:mpdecimal:mpdecimal:4.0.0:*:*:*:*:*:*:*","pkg:nix/mpdecimal@4.0.0","","mpdecimal","4.0.0","https://www.bytereef.org/mpdecimal/index.html","False","Library for arbitrary precision decimal floating point arithmetic","bsd2","BSD-2-Clause","KAction@disroot.org"
"mpfr-4.2.1","mpfr","4.2.1","","aarch64-linux","/nix/store/hvg7m472rkq88p0sh956x5yhdwzgfrcj-mpfr-4.2.1","['/nix/store/hvg7m472rkq88p0sh956x5yhdwzgfrcj-mpfr-4.2.1']","/nix/store/ykphzrx56lr9hyapirwvym8i0f9550r1-mpfr-4.2.1.drv","cpe:2.3:a:mpfr:mpfr:4.2.1:*:*:*:*:*:*:*","pkg:nix/mpfr@4.2.1","","mpfr","4.2.1","https://www.mpfr.org/","False","Library for multiple-precision floating-point arithmetic","lgpl2Plus","LGPL-2.0-or-later",""
"msgpack-c-6.0.0","msgpack-c","6.0.0","","aarch64-linux","/nix/store/l1xxab35j3s9cs18pmbqdpihw8fhf18v-msgpack-c-6.0.0","['/nix/store/l1xxab35j3s9cs18pmbqdpihw8fhf18v-msgpack-c-6.0.0']","/nix/store/1h2vsrg63b4bv58y0ijv9wyc8a9l3vjl-msgpack-c-6.0.0.drv","cpe:2.3:a:msgpack-c:msgpack-c:6.0.0:*:*:*:*:*:*:*","pkg:nix/msgpack-c@6.0.0","","msgpack-c","6.0.0","https://github.com/msgpack/msgpack-c","False","MessagePack implementation for C","boost","BSL-1.0","nickcao@nichi.co"
"ncurses-6.4","ncurses","6.4","","aarch64-linux","/nix/store/s7jj9xhqrzgsjwi9y5dxivgrlj6xgjwy-ncurses-6.4","['/nix/store/1r1xdw3xkkv88zwn9yy05bz4inx3fk2s-ncurses-6.4-dev', '/nix/store/pgcn0n7i6mkgsvxyyl539xq8krgqvvr4-ncurses-6.4-man', '/nix/store/s7jj9xhqrzgsjwi9y5dxivgrlj6xgjwy-ncurses-6.4']","/nix/store/w59gnhhmhwmb57jyqwly32j8cyv9bzrb-ncurses-6.4.drv","cpe:2.3:a:ncurses:ncurses:6.4:*:*:*:*:*:*:*","pkg:nix/ncurses@6.4","","ncurses","6.4","https://www.gnu.org/software/ncurses/","False","Free software emulation of curses in SVR4 and more","mit","MIT",""
"nettle-3.9.1","nettle","3.9.1","","aarch64-linux","/nix/store/nxw2s7kw42r910m8hkbz7d0mg2fdqah3-nettle-3.9.1","['/nix/store/nxw2s7kw42r910m8hkbz7d0mg2fdqah3-nettle-3.9.1']","/nix/store/9c38mdq9143s89dk3m4dix5spkf8n4d4-nettle-3.9.1.drv","cpe:2.3:a:nettle_project:nettle:3.9.1:*:*:*:*:*:*:*","pkg:nix/nettle@3.9.1","","nettle","3.9.1","https://www.lysator.liu.se/~nisse/nettle/","False","Cryptographic library","gpl2Plus","GPL-2.0-or-later","v@cunat.cz"
"nghttp2-1.60.0","nghttp2","1.60.0","","aarch64-linux","/nix/store/l51dlqjm6hh120r6q0rhinyj4fxkbxrv-nghttp2-1.60.0","['/nix/store/wsg75l5h74gaamnp2my4yqpvkiv42q5w-nghttp2-1.60.0-lib']","/nix/store/ny0qifhfkbrda3j7bcw4j2vq1c5ggn8r-nghttp2-1.60.0.drv","cpe:2.3:a:nghttp2:nghttp2:1.60.0:*:*:*:*:*:*:*","pkg:nix/nghttp2@1.60.0","","nghttp2","1.60.0","https://nghttp2.org/","False","HTTP/2 C library and tools","mit","MIT","c0bw3b@gmail.com"
"npth-1.7","npth","1.7","/nix/store/41byah0r7ab43jnzy3c5wyblvxl346xv-musl.patch","aarch64-linux","/nix/store/njfbsappc3v6v0mpx0svkkm2d7fvxmr9-npth-1.7","['/nix/store/njfbsappc3v6v0mpx0svkkm2d7fvxmr9-npth-1.7']","/nix/store/gbrn0zhxx04drqzy2xfkw858c0yg6h1p-npth-1.7.drv","cpe:2.3:a:npth:npth:1.7:*:*:*:*:*:*:*","pkg:nix/npth@1.7","","npth","1.7","http://www.gnupg.org","False","The New GNU Portable Threads Library","lgpl3","LGPL-3.0",""
"openblas-0.3.26","openblas","0.3.26","","aarch64-linux","/nix/store/zxjkyh3rcdgk8lpid323lrvamd72v2fm-openblas-0.3.26","['/nix/store/zxjkyh3rcdgk8lpid323lrvamd72v2fm-openblas-0.3.26']","/nix/store/vm8z3a28h8d11dir6vc5jz0nf9fiy4wx-openblas-0.3.26.drv","cpe:2.3:a:openblas_project:openblas:0.3.26:*:*:*:*:*:*:*","pkg:nix/openblas@0.3.26","","openblas","0.3.26","https://github.com/OpenMathLib/OpenBLAS","False","Basic Linear Algebra Subprograms","bsd3","BSD-3-Clause","ttuegel@mailbox.org"
"openexr-2.5.10","openexr","2.5.10","/nix/store/jpxf7fqignci97v7zxq5v2ssk3aqm4fh-CVE-2021-45942.patch /nix/store/49s24p37jf9rsbb556y1azwp3y7jilq2-CVE-2021-3933.patch /nix/store/dv6fz965d9imfaksnf8wz0jdrg7ga9aq-gcc-13.patch","aarch64-linux","/nix/store/r24s7jj9vc3mds6yrvjr166nnyaysi46-openexr-2.5.10","['/nix/store/r24s7jj9vc3mds6yrvjr166nnyaysi46-openexr-2.5.10']","/nix/store/xnkdbqj7ifxy1w7jfqw9zrm16gknmg64-openexr-2.5.10.drv","cpe:2.3:a:openexr:openexr:2.5.10:*:*:*:*:*:*:*","pkg:nix/openexr@2.5.10","","openexr","2.5.10","https://www.openexr.com/","False","A high dynamic-range (HDR) image file format","bsd3","BSD-3-Clause",""
